login,full_name,created_at,stargazers_count,watchers_count,language,has_projects,has_wiki,license_name
dpryan79,dpryan79/bison_tutorial,2014-08-22T08:20:58Z,0,0,Shell,True,True,
dpryan79,dpryan79/booster,2019-03-23T09:30:07Z,0,0,C,True,True,gpl-2.0
dpryan79,dpryan79/bwa,2015-03-05T10:35:50Z,0,0,C,True,False,gpl-3.0
dpryan79,dpryan79/bwa-mem2,2024-07-30T06:40:40Z,0,0,,True,False,other
dpryan79,dpryan79/bwa-meth,2016-09-13T13:36:36Z,2,2,PostScript,True,True,mit
dpryan79,dpryan79/cDNA_Cupcake,2019-12-10T08:00:29Z,0,0,,True,True,bsd-3-clause-clear
dpryan79,dpryan79/ChromosomeMappings,2015-04-16T16:06:24Z,230,230,,True,True,mit
dpryan79,dpryan79/Clair3,2024-04-05T06:41:25Z,0,0,,True,False,
dpryan79,dpryan79/commonmark-feedstock,2017-04-01T11:34:24Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/conda-build,2018-10-05T07:49:35Z,0,0,Python,True,True,other
dpryan79,dpryan79/conda-forge-pinning-feedstock,2018-11-13T08:35:23Z,0,0,Python,True,False,bsd-3-clause
dpryan79,dpryan79/conduit,2021-03-31T21:36:48Z,0,0,,True,True,other
dpryan79,dpryan79/Corset,2019-08-26T08:59:09Z,0,0,C++,True,True,other
dpryan79,dpryan79/countRepeats,2015-07-07T08:33:25Z,0,0,C,True,True,
dpryan79,dpryan79/cutadapt,2018-05-28T12:04:08Z,1,1,Python,True,False,mit
dpryan79,dpryan79/densityClust,2022-01-14T15:12:50Z,0,0,,True,True,
dpryan79,dpryan79/docker-miso,2015-06-23T08:08:52Z,0,0,Shell,True,True,
dpryan79,dpryan79/docker-recipes,2015-06-08T12:04:01Z,0,0,Python,True,True,mit
dpryan79,dpryan79/dpryan79.github.io,2015-02-18T13:08:45Z,0,0,Ruby,True,True,
dpryan79,dpryan79/dropEst,2019-04-29T10:27:31Z,0,0,C++,True,True,gpl-3.0
dpryan79,dpryan79/DSS,2019-06-06T12:51:37Z,0,0,R,True,True,
dpryan79,dpryan79/epiAneufinder,2023-11-17T09:16:01Z,0,0,,True,True,gpl-3.0
dpryan79,dpryan79/galaxy,2015-05-12T15:15:39Z,0,0,Python,True,False,other
dpryan79,dpryan79/galaxy-hub,2018-01-19T12:16:14Z,0,0,HTML,True,False,
dpryan79,dpryan79/galaxytools,2016-02-25T01:01:41Z,0,0,JavaScript,True,True,
dpryan79,dpryan79/galaxy_tools,2017-04-21T08:52:56Z,0,0,,True,True,
dpryan79,dpryan79/gmapR,2020-11-14T15:36:13Z,0,0,,True,True,
dpryan79,dpryan79/HTCondor-galaxy,2015-05-19T08:39:18Z,2,2,Python,True,True,
dpryan79,dpryan79/htslib,2016-01-15T14:56:26Z,0,0,C,True,True,other
dpryan79,dpryan79/imagemagick-feedstock,2019-01-22T22:48:07Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/javatest,2021-01-26T21:43:44Z,0,0,Python,True,True,
dpryan79,dpryan79/jupyter_notebooks,2016-07-08T22:06:19Z,0,0,Jupyter Notebook,True,True,
dpryan79,dpryan79/KAT,2022-11-19T10:25:34Z,0,0,,True,False,gpl-3.0
dpryan79,dpryan79/kiwanisbewegt,2021-04-02T11:52:55Z,0,0,R,True,True,other
dpryan79,dpryan79/ldc-feedstock,2019-04-09T19:26:19Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/lib2bit,2016-07-27T21:59:04Z,4,4,C,True,True,mit
dpryan79,dpryan79/libBigWig,2015-09-22T11:12:02Z,73,73,C,True,True,mit
dpryan79,dpryan79/libdeflate-feedstock,2021-01-15T10:45:14Z,0,0,Batchfile,True,False,bsd-3-clause
dpryan79,dpryan79/libGTF,2015-03-23T10:56:58Z,6,6,C,True,True,lgpl-2.1
dpryan79,dpryan79/loompy-feedstock,2020-10-21T10:22:26Z,0,0,,True,False,bsd-3-clause
dpryan79,dpryan79/Mana,2023-09-23T08:34:50Z,0,0,Shell,True,True,other
dpryan79,dpryan79/mapGL,2019-09-26T15:33:55Z,0,0,,True,True,mit
dpryan79,dpryan79/Mastodon-Bioinformatics,2022-11-06T18:34:43Z,0,0,,True,True,gpl-3.0
dpryan79,dpryan79/MethIndelRealigner,2014-11-10T14:07:04Z,12,12,C,True,True,other
dpryan79,dpryan79/MethylDackel,2014-10-04T16:52:33Z,161,161,C,True,True,mit
dpryan79,dpryan79/Misc,2014-10-22T12:32:33Z,11,11,C,True,True,
dpryan79,dpryan79/mono-feedstock,2019-02-28T15:50:39Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/MultiQC,2017-08-30T14:17:32Z,1,1,Python,True,False,gpl-3.0
dpryan79,dpryan79/MultiQC_TestData,2017-09-08T12:11:00Z,0,0,HTML,True,True,mit
dpryan79,dpryan79/ntJoin,2020-11-14T11:48:12Z,0,0,,True,True,gpl-3.0
dpryan79,dpryan79/odgi,2024-07-08T21:53:37Z,0,0,,True,True,mit
dpryan79,dpryan79/ont_tutorial_basicqc,2019-03-27T11:23:07Z,0,0,TeX,True,False,mpl-2.0
dpryan79,dpryan79/pblat,2020-06-14T12:53:05Z,0,0,,True,True,other
dpryan79,dpryan79/piscem-infer,2023-02-22T16:13:08Z,0,0,,True,True,bsd-3-clause
dpryan79,dpryan79/plotly.py,2018-03-06T14:27:36Z,0,0,Python,True,True,mit
dpryan79,dpryan79/pyBigWig,2023-02-27T13:37:40Z,2,2,,True,True,mit
dpryan79,dpryan79/pyDNase,2018-03-19T09:55:43Z,0,0,Python,True,True,mit
dpryan79,dpryan79/pysam,2016-01-29T11:04:15Z,0,0,C,True,True,mit
dpryan79,dpryan79/r-ade4-feedstock,2018-10-10T12:43:09Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-adephylo-feedstock,2021-05-29T21:10:25Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-adgoftest-feedstock,2018-10-15T09:03:30Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-airr-feedstock,2023-07-17T17:54:08Z,0,0,,True,False,bsd-3-clause
dpryan79,dpryan79/r-akima-feedstock,2018-10-13T10:59:11Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-alakazam-feedstock,2018-10-17T09:53:49Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-amap-feedstock,2018-10-10T20:51:07Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-animation-feedstock,2018-10-10T07:31:10Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-aod-feedstock,2018-10-16T07:54:35Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-apcluster-feedstock,2018-10-10T20:57:20Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-ape-feedstock,2020-05-10T20:16:49Z,0,0,,True,False,bsd-3-clause
dpryan79,dpryan79/r-argparse-feedstock,2020-12-01T08:33:48Z,0,0,,True,False,bsd-3-clause
dpryan79,dpryan79/r-argumentcheck-feedstock,2018-10-21T15:10:16Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-aroma.apd-feedstock,2018-10-23T07:33:39Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-base-feedstock,2019-08-19T08:57:17Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-base64-feedstock,2018-10-10T07:39:04Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-baseline-feedstock,2018-10-21T15:11:14Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-batch-feedstock,2018-10-18T12:34:06Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-bbmle-feedstock,2018-10-17T09:51:54Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-beanplot-feedstock,2018-10-19T11:30:34Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-beeswarm-feedstock,2018-11-22T08:33:14Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-betareg-feedstock,2018-10-21T15:13:28Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-bgmm-feedstock,2018-10-17T10:31:59Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-biclust-feedstock,2018-10-26T10:07:24Z,0,0,Shell,True,False,bsd-3-clause
